words;T1;T2;T3;T4;T5;T6;T7
cirrhosi;1,74E-06;2,44E-05;6,02E-06;2,65E-06;3,37E-05;2,22E-05;2,05E-05
sclerosi;1,92E-05;0,000254366;6,02E-06;2,65E-06;3,37E-05;8,43E-05;0,000184635
boundari;0,000120321;3,48E-06;1,81E-05;0,000966135;3,37E-05;4,44E-06;4,10E-06
colleagu;3,31E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;3,69E-05
theorist;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
octahedr;1,74E-06;3,48E-06;5,42E-05;7,94E-06;3,37E-05;1,33E-05;4,10E-06
heighten;8,20E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;1,33E-05;2,05E-05
feminist;2,27E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
superior;0,000210998;0,000108018;5,42E-05;7,68E-05;3,37E-05;9,32E-05;2,87E-05
drawdown;1,74E-06;3,48E-06;6,02E-06;9,79E-05;3,37E-05;4,44E-06;4,10E-06
frontlin;2,96E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
gallergi;1,74E-06;5,23E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
substant;2,27E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
amplitud;9,59E-05;3,48E-06;6,02E-06;0,000187933;3,37E-05;5,77E-05;2,05E-05
"700;pump";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
traceabl;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
destruct;5,23E-06;3,83E-05;0,000138553;7,68E-05;3,37E-05;4,44E-06;0,000151811
spearman;5,23E-06;8,01E-05;6,02E-06;1,32E-05;3,37E-05;2,22E-05;1,23E-05
cucurbit;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;5,33E-05
granular;1,74E-06;3,48E-06;1,81E-05;0,000383807;3,37E-05;4,44E-06;4,10E-06
unmodifi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
antisoci;0,000120321;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pesticid;1,74E-06;3,48E-06;0,000451802;2,65E-06;3,37E-05;0,000288435;4,10E-06
trillion;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;1,33E-05;1,23E-05
bacillus;1,74E-06;1,05E-05;6,63E-05;2,65E-06;3,37E-05;0,000110937;4,10E-06
influent;1,74E-06;3,48E-06;0,000138553;4,50E-05;3,37E-05;4,44E-06;4,10E-06
glutamin;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;5,77E-05;8,62E-05
biospher;1,74E-06;3,48E-06;0,000102408;2,38E-05;3,37E-05;4,44E-06;4,10E-06
dysregul;5,06E-05;3,83E-05;6,02E-06;2,65E-06;3,37E-05;0,000146436;0,000266695
tracksit;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
spheroid;1,74E-06;3,48E-06;6,02E-06;3,97E-05;3,37E-05;4,44E-06;1,23E-05
nighttim;5,23E-06;1,05E-05;6,02E-06;8,73E-05;3,37E-05;1,33E-05;4,10E-06
underway;1,74E-06;2,44E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,87E-05
undertak;1,57E-05;1,74E-05;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
cytometr;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;5,33E-05
subgraph;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
dishwash;1,57E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"976;ring";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
scrutini;4,36E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
orthotop;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,51E-05
"312;open";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
positron;1,74E-06;0,000108018;1,81E-05;7,94E-06;3,37E-05;0,000199686;1,23E-05
"563;west";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
aircraft;1,74E-06;1,05E-05;6,02E-06;1,32E-05;3,37E-05;4,44E-06;4,10E-06
adequaci;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;7,54E-05;4,10E-06
frontier;1,22E-05;2,44E-05;6,02E-06;2,65E-06;0,000303132;4,44E-06;4,51E-05
proteina;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,51E-05
demyelin;1,74E-06;8,71E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
unattend;3,31E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
inferior;0,000141247;0,00010105;6,02E-06;3,44E-05;3,37E-05;5,77E-05;4,10E-06
multipha;1,74E-06;3,48E-06;6,02E-06;5,03E-05;3,37E-05;4,44E-06;4,10E-06
carnitin;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,88E-05;4,10E-06
treadmil;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;3,11E-05;4,10E-06
incontin;1,74E-06;5,92E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
salivari;2,62E-05;0,000108018;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,05E-05
recircul;1,74E-06;3,48E-06;6,02E-06;0,000150876;3,37E-05;4,44E-06;1,23E-05
communal;3,66E-05;3,48E-06;5,42E-05;7,94E-06;3,37E-05;4,44E-06;4,10E-06
radiomet;1,74E-06;3,48E-06;5,42E-05;7,15E-05;3,37E-05;4,44E-06;4,10E-06
unexplor;3,31E-05;1,74E-05;6,02E-06;1,32E-05;3,37E-05;2,22E-05;3,69E-05
insignif;1,22E-05;3,48E-06;6,02E-06;3,97E-05;3,37E-05;1,33E-05;4,10E-06
substitu;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;6,66E-05;4,10E-06
contextu;0,000287725;3,48E-06;6,02E-06;2,65E-06;3,37E-05;3,11E-05;4,10E-06
"5;servic";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
document;0,000301675;0,000365869;1,81E-05;8,73E-05;3,37E-05;6,66E-05;2,05E-05
reactanc;2,62E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
disulfid;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;7,80E-05
unintend;1,92E-05;3,48E-06;4,22E-05;7,94E-06;3,37E-05;4,44E-06;4,10E-06
instruct;0,000326088;1,05E-05;6,02E-06;1,32E-05;3,37E-05;4,44E-06;6,15E-05
"69;studi";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sociolog;5,75E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
signatur;2,62E-05;4,53E-05;3,01E-05;2,65E-06;3,37E-05;2,22E-05;0,000274901
"192;four";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
techniqu;0,000158685;0,00016377;0,000572282;0,00063262;3,37E-05;0,000208561;0,000635965
monoraci;2,27E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sorption;1,74E-06;3,48E-06;0,000222889;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"347;imag";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
profound;5,06E-05;2,44E-05;3,01E-05;3,44E-05;3,37E-05;1,33E-05;0,000151811
gradient;1,74E-06;1,74E-05;7,83E-05;0,000569093;3,37E-05;4,88E-05;5,33E-05
fluoresc;1,74E-06;1,05E-05;0,000355417;7,94E-06;3,37E-05;0,000359434;0,000873939
monolith;5,23E-06;3,48E-06;6,63E-05;0,000113819;3,37E-05;4,44E-06;4,10E-06
hyperact;0,000148222;2,44E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
reanalyz;1,57E-05;1,05E-05;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
themselv;0,000462104;3,83E-05;6,02E-06;1,85E-05;3,37E-05;2,22E-05;4,10E-06
southern;1,74E-06;5,92E-05;0,000198793;0,000219696;3,37E-05;4,44E-06;4,10E-06
thermost;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,88E-05;4,10E-06
separata;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;3,69E-05
"726;call";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
rearrang;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;1,33E-05;5,33E-05
interrog;4,01E-05;1,05E-05;1,81E-05;2,65E-06;3,37E-05;1,33E-05;6,15E-05
deadlock;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
parachut;1,74E-06;3,48E-06;6,02E-06;3,97E-05;3,37E-05;4,44E-06;4,10E-06
linnaeus;1,74E-06;1,05E-05;3,01E-05;2,65E-06;3,37E-05;4,44E-06;1,23E-05
spectrum;0,000566731;0,000240428;7,83E-05;5,56E-05;3,37E-05;9,32E-05;7,80E-05
"107;crop";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
applianc;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
landform;1,74E-06;3,48E-06;6,02E-06;3,97E-05;3,37E-05;4,44E-06;4,10E-06
apoptosi;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;0,000288435;0,000570317
rayleigh;1,74E-06;3,48E-06;6,02E-06;5,56E-05;3,37E-05;1,33E-05;4,10E-06
threonin;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;5,77E-05;2,05E-05
insensit;1,92E-05;3,48E-06;6,02E-06;2,38E-05;3,37E-05;2,22E-05;2,87E-05
laughter;1,22E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
thailand;8,72E-06;3,48E-06;7,83E-05;2,65E-06;3,37E-05;5,77E-05;4,10E-06
"556;life";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"836;work";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
artifici;3,31E-05;1,05E-05;0,000283129;0,00022499;3,37E-05;4,44E-06;2,05E-05
benefici;0,000210998;8,71E-05;0,000126504;0,000108525;3,37E-05;0,000510308;9,44E-05
radarsat;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
workforc;3,66E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
proactiv;0,000102884;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
reconsid;1,92E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,05E-05
effluent;1,74E-06;3,48E-06;0,001066252;6,62E-05;3,37E-05;4,44E-06;4,10E-06
landmark;2,96E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"253;sinc";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"35;manag";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
farthest;1,74E-06;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
colombia;1,74E-06;2,44E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
sinusoid;1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;1,33E-05;1,23E-05
"98;studi";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"737;work";1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
wastewat;1,74E-06;3,48E-06;0,00305418;0,000182639;3,37E-05;5,77E-05;4,10E-06
hierarch;0,000123809;3,14E-05;6,63E-05;2,65E-06;3,37E-05;4,44E-06;2,87E-05
ministri;8,72E-06;3,14E-05;4,22E-05;3,44E-05;3,37E-05;4,44E-06;4,10E-06
pertussi;1,74E-06;9,41E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
contempl;2,62E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
conveyor;1,74E-06;3,48E-06;6,02E-06;1,32E-05;3,37E-05;4,44E-06;4,10E-06
angstrom;1,74E-06;3,48E-06;1,81E-05;1,85E-05;3,37E-05;4,44E-06;6,98E-05
frequenc;0,000263312;0,000804912;0,000186745;0,000394395;3,37E-05;0,000119811;5,33E-05
"11;peopl";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
emulsifi;1,74E-06;3,48E-06;4,22E-05;7,68E-05;3,37E-05;4,44E-06;4,10E-06
friction;1,74E-06;3,48E-06;6,02E-06;0,000886727;3,37E-05;4,44E-06;4,10E-06
preincub;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;6,66E-05;4,10E-06
dysbiosi;1,74E-06;3,14E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;7,80E-05
permeabl;1,74E-06;3,48E-06;6,02E-06;0,000696147;3,37E-05;0,000110937;8,62E-05
disorgan;3,31E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;2,22E-05;1,23E-05
"96;telom";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
simulink;1,74E-06;3,48E-06;6,02E-06;2,65E-06;0,000101044;4,44E-06;4,10E-06
myocardi;5,23E-06;8,71E-05;1,81E-05;2,65E-06;3,37E-05;4,44E-06;0,000110781
fipronil;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;0,000190811;4,10E-06
backwash;1,74E-06;3,48E-06;5,42E-05;7,94E-06;3,37E-05;4,44E-06;4,10E-06
longterm;5,23E-06;3,14E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
polylact;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;2,05E-05
multilay;1,74E-06;3,48E-06;6,63E-05;3,97E-05;3,37E-05;4,44E-06;5,33E-05
religion;0,000176123;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
subordin;9,94E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"162;work";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
perceptu;0,000340039;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
lymphoid;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000143605
methodsw;1,74E-06;5,92E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
psycinfo;4,01E-05;3,83E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cesarean;1,74E-06;2,44E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;3,69E-05
herbivor;1,74E-06;3,48E-06;5,42E-05;7,94E-06;3,37E-05;4,44E-06;1,23E-05
miniatur;1,74E-06;3,48E-06;6,63E-05;2,65E-06;3,37E-05;4,44E-06;8,62E-05
reapprai;3,31E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
creation;3,31E-05;2,44E-05;6,02E-06;1,32E-05;3,37E-05;4,44E-06;1,23E-05
lossless;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"304;time";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
objectif;2,62E-05;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pretreat;8,72E-06;2,44E-05;0,000234937;2,65E-06;3,37E-05;0,000235186;3,69E-05
mistrust;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
cantilev;1,74E-06;3,48E-06;6,02E-06;7,15E-05;3,37E-05;4,44E-06;4,10E-06
partisan;3,66E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
wireless;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
osteocyt;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,51E-05
ectoderm;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;3,69E-05
recombin;1,74E-06;1,74E-05;7,83E-05;2,65E-06;3,37E-05;0,00024406;0,000422609
immateri;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pyrenean;1,74E-06;1,74E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,05E-05
obstruct;1,22E-05;0,000177708;6,02E-06;2,38E-05;3,37E-05;4,44E-06;7,80E-05
preexist;4,01E-05;1,05E-05;6,02E-06;2,65E-06;3,37E-05;2,22E-05;1,23E-05
antibodi;1,74E-06;0,000951259;6,02E-06;2,65E-06;3,37E-05;0,000377184;0,001481184
galerkin;1,74E-06;3,48E-06;6,02E-06;5,56E-05;3,37E-05;4,44E-06;4,10E-06
complain;1,74E-06;8,71E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
rediscov;8,72E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"932;grow";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
wilcoxon;8,72E-06;4,53E-05;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
regrowth;1,74E-06;3,48E-06;4,22E-05;7,94E-06;3,37E-05;4,44E-06;1,23E-05
"372;high";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
diffract;1,74E-06;3,48E-06;0,000295177;1,32E-05;3,37E-05;4,44E-06;2,87E-05
phenolog;1,74E-06;1,05E-05;6,02E-06;0,000150876;3,37E-05;4,44E-06;4,10E-06
lengthen;1,74E-06;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;2,05E-05
artefact;1,92E-05;3,48E-06;6,02E-06;2,91E-05;3,37E-05;4,44E-06;2,05E-05
automata;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
berberin;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;5,77E-05;0,000143605
spurious;1,57E-05;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"116;wine";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
radioact;1,74E-06;3,48E-06;4,22E-05;1,32E-05;3,37E-05;0,000102062;4,10E-06
"855;morn";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"809;argu";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
reminisc;1,57E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,05E-05
autophag;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000118987
structur;0,001016629;0,000317086;0,001246973;0,003173687;3,37E-05;0,001264677;0,001472978
progress;0,000256337;0,000784005;0,000138553;0,000203815;3,37E-05;0,000794306;0,001390918
provinci;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
diversif;1,74E-06;1,05E-05;3,01E-05;7,94E-06;3,37E-05;4,44E-06;9,44E-05
"936;gaze";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"217;draw";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
"652;work";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
pathotyp;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,88E-05;4,10E-06
workflow;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
restrain;1,22E-05;3,48E-06;1,81E-05;7,94E-06;3,37E-05;3,11E-05;6,15E-05
adenomat;1,74E-06;6,62E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
scotland;5,23E-06;3,14E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
readmiss;5,23E-06;3,14E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
gyroscop;1,74E-06;3,48E-06;6,02E-06;7,94E-06;0,000101044;4,44E-06;4,10E-06
deleteri;1,57E-05;3,48E-06;1,81E-05;2,65E-06;3,37E-05;3,11E-05;9,44E-05
evidenti;5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
teleport;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
clearanc;1,74E-06;5,92E-05;6,02E-06;6,62E-05;3,37E-05;0,000465934;8,62E-05
concentr;1,22E-05;0,00029618;0,005777039;0,001267887;3,37E-05;0,003563283;0,000168223
fungicid;1,74E-06;3,48E-06;6,63E-05;2,65E-06;3,37E-05;9,32E-05;1,23E-05
satellit;1,74E-06;3,48E-06;6,02E-06;0,000706734;3,37E-05;4,44E-06;4,10E-06
nanometr;1,74E-06;3,48E-06;6,02E-06;2,38E-05;3,37E-05;4,44E-06;4,10E-06
scenario;0,00015171;3,48E-06;6,63E-05;0,000198521;3,37E-05;4,44E-06;4,10E-06
composit;0,000102884;0,000205584;0,002102384;0,000817906;3,37E-05;0,000590183;0,000283107
nonwoven;1,74E-06;3,48E-06;4,22E-05;0,00060615;3,37E-05;4,44E-06;4,10E-06
influenc;0,002397709;0,000498279;0,000644571;0,001887272;3,37E-05;0,000643432;0,000586729
taxonomi;8,72E-06;4,53E-05;5,42E-05;1,32E-05;3,37E-05;4,44E-06;1,23E-05
"233;past";5,23E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
diagnosi;0,000176123;0,002909529;6,02E-06;2,65E-06;3,37E-05;0,000164186;0,000348755
karlsruh;1,74E-06;3,48E-06;1,81E-05;2,65E-06;3,37E-05;4,44E-06;4,10E-06
acquaint;6,80E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;2,05E-05
lymphoma;1,74E-06;2,44E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000135399
thirteen;8,72E-06;1,74E-05;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
integrin;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000160017
abstract;0,000137759;3,83E-05;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
unrespon;1,74E-06;4,53E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
mattress;1,74E-06;3,48E-06;6,02E-06;0,000177345;3,37E-05;4,44E-06;4,10E-06
militari;0,000130784;3,83E-05;6,02E-06;2,65E-06;3,37E-05;1,33E-05;4,10E-06
himalaya;1,74E-06;3,48E-06;4,22E-05;8,21E-05;0,000168407;4,44E-06;4,10E-06
stereovi;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
deforest;1,74E-06;3,48E-06;6,02E-06;6,09E-05;0,001178848;4,44E-06;4,10E-06
cellular;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;0,000252935;0,002531552
unfavour;1,74E-06;1,05E-05;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
rhodamin;1,74E-06;3,48E-06;9,04E-05;2,65E-06;3,37E-05;4,44E-06;2,87E-05
acupoint;5,23E-06;3,48E-06;6,02E-06;2,65E-06;0,000639946;4,44E-06;4,10E-06
cambrian;1,74E-06;3,48E-06;6,02E-06;4,50E-05;3,37E-05;4,44E-06;4,10E-06
manageri;4,36E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
terephth;1,74E-06;3,48E-06;6,02E-06;3,97E-05;3,37E-05;4,44E-06;4,10E-06
bioprint;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;0,000184635
"684;anom";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
sympatri;1,57E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
lapachon;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;5,77E-05;4,10E-06
isoenzym;1,74E-06;1,74E-05;6,02E-06;2,65E-06;3,37E-05;3,99E-05;1,23E-05
commerci;5,23E-06;5,23E-05;0,000668667;0,000172051;3,37E-05;0,000155311;2,87E-05
aborigin;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;2,22E-05;4,10E-06
shutdown;1,74E-06;3,48E-06;6,02E-06;1,85E-05;3,37E-05;4,44E-06;4,10E-06
homosexu;0,000228436;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
ceremoni;1,92E-05;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"929;spin";1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
accuraci;0,000552781;8,71E-05;6,02E-06;0,000140288;3,37E-05;1,33E-05;4,10E-06
mathemat;1,22E-05;1,05E-05;1,81E-05;0,000172051;3,37E-05;4,44E-06;4,10E-06
micromet;1,74E-06;3,48E-06;3,01E-05;2,65E-06;3,37E-05;4,44E-06;1,23E-05
quantiti;2,96E-05;3,48E-06;0,000487946;9,79E-05;3,37E-05;6,66E-05;2,87E-05
transect;1,74E-06;3,48E-06;6,02E-06;1,85E-05;3,37E-05;4,44E-06;2,05E-05
altruist;0,000190073;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;1,23E-05
"92;urban";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
curvatur;1,74E-06;3,48E-06;6,02E-06;0,000172051;3,37E-05;4,44E-06;4,10E-06
homeless;1,22E-05;0,000191646;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
"429;soil";1,74E-06;3,48E-06;6,02E-06;7,94E-06;3,37E-05;4,44E-06;4,10E-06
epigenom;1,74E-06;3,48E-06;6,02E-06;2,65E-06;3,37E-05;4,44E-06;7,80E-05
consolid;1,92E-05;3,48E-06;1,81E-05;0,000193227;3,37E-05;3,11E-05;4,10E-06
translat;0,00016566;3,14E-05;6,02E-06;3,97E-05;3,37E-05;0,000190811;0,000619553
nesfatin;5,23E-06;5,92E-05;6,02E-06;2,65E-06;3,37E-05;4,44E-06;4,10E-06
